,0,1
37,"You hear speech, music, ding, jingle, tinkle, and clang and see a glorrid sign with the words glorrid",1.45
38,"You hear speech, music, ding, jingle, tinkle, and clang and see the word glivria is written in brown on a white background",1.45
39,"You hear speech, music, ding, jingle, tinkle, and clang and see a woman with shoulder length and blue shirt stands with her hands folded in front of her chest",1.45
40,"You hear speech, music, ding, jingle, tinkle, and clang and see a woman standing and wearing a blue shirt and holding hands together in front of her",1.45
41,"You hear speech, music, ding, jingle, tinkle, and clang and see a woman giving a presentation while gesturing",1.45
42,"You hear speech, music, ding, jingle, tinkle, and clang and see the woman is wearing a blue shirt with an interesting zippered top",1.45
43,"You hear speech, music, ding, jingle, tinkle, and clang and see a woman is talking with her hands out",1.45
44,"You hear speech, music, ding, jingle, tinkle, and clang and see a woman standing in front of a white backdrop wearing a blue blouse",1.45
45,"You hear speech, music, ding, jingle, tinkle, and clang and see a woman stands in a room with white walls",1.45
46,"You hear speech, music, ding, jingle, tinkle, and clang and see a woman talking and showing something",1.45
47,"You hear speech, music, ding, jingle, tinkle, and clang and see a woman in a blue shirt standing on a stage",1.45
48,"You hear speech, music, female speech, woman speaking, animal, and narration, monologue and see a woman with her hands in her pockets and wearing a blue top",1.55
49,"You hear speech, music, female speech, woman speaking, animal, and narration, monologue and see woman in blue shirt speaking on stage with white background",1.55
50,"You hear speech, music, female speech, woman speaking, animal, and narration, monologue and see a woman is shown speaking in an awkward manner",1.55
51,"You hear speech, music, female speech, woman speaking, animal, and narration, monologue and see a woman holding her hands in her pockets",1.55
52,"You hear speech, music, female speech, woman speaking, animal, and narration, monologue and see a woman with brown hair is standing in front of a white background",1.55
53,"You hear speech, music, female speech, woman speaking, animal, and narration, monologue and see a woman is speaking on her cell phone",1.55
54,"You hear speech, music, female speech, woman speaking, animal, and narration, monologue and see a woman with her hands out to the side",1.55
55,"You hear speech, music, female speech, woman speaking, animal, and narration, monologue and see a woman is doing something on her hands",1.55
56,"You hear speech, music, female speech, woman speaking, animal, and narration, monologue and see woman in blue shirt sitting with her hands open",1.55
57,"You hear speech, music, female speech, woman speaking, animal, and narration, monologue and see a woman wearing a blue shirt standing in front of a white wall",1.55
58,"You hear speech, music, female speech, woman speaking, animal, and narration, monologue and see a woman with her hands open, laughing",1.55
59,"You hear speech, music, female speech, woman speaking, animal, and narration, monologue and see a woman standing up with her hands in the air",1.55
60,"You hear speech, music, speech synthesizer, female speech, woman speaking, and narration, monologue and see a woman is talking about something with her hands",1.35
61,"You hear speech, music, speech synthesizer, female speech, woman speaking, and narration, monologue and see a woman in a blue shirt holding a hand out",1.35
62,"You hear speech, music, speech synthesizer, female speech, woman speaking, and narration, monologue and see woman speaking in front of a white background",1.35
63,"You hear speech, music, speech synthesizer, female speech, woman speaking, and narration, monologue and see a woman talking and wearing a blue shirt",1.35
64,"You hear speech, music, speech synthesizer, female speech, woman speaking, and narration, monologue and see an image of a woman with black hair gesturing",1.35
65,"You hear speech, music, speech synthesizer, female speech, woman speaking, and narration, monologue and see woman sitting in a chair with her hand up to her chest and another person standing behind",1.35
66,"You hear speech, music, speech synthesizer, female speech, woman speaking, and narration, monologue and see a person in blue top standing up with two hands",1.35
67,"You hear speech, music, speech synthesizer, female speech, woman speaking, and narration, monologue and see a woman is sitting down and having some talk",1.35
68,"You hear speech, music, speech synthesizer, female speech, woman speaking, and narration, monologue and see woman in blue shirt talking with one hand",1.35
69,"You hear speech, music, speech synthesizer, female speech, woman speaking, and narration, monologue and see a woman is sitting on a chair, with her hands outstretched",1.35
70,"You hear speech, music, speech synthesizer, female speech, woman speaking, and narration, monologue and see a woman in a blue shirt is holding out her hand",1.35
71,"You hear speech, music, speech synthesizer, female speech, woman speaking, and narration, monologue and see a woman standing in front of a white background talking on her cell phone",1.35
72,"You hear speech, music, female speech, woman speaking, narration, monologue, and inside, small room and see woman wearing a blue shirt gesturing at something",1.45
73,"You hear speech, music, female speech, woman speaking, narration, monologue, and inside, small room and see a woman holding a glass with both hands",1.45
74,"You hear speech, music, female speech, woman speaking, narration, monologue, and inside, small room and see a person is talking about something while standing",1.45
75,"You hear speech, music, female speech, woman speaking, narration, monologue, and inside, small room and see a woman in a blue shirt talking on the white background",1.45
76,"You hear speech, music, female speech, woman speaking, narration, monologue, and inside, small room and see a woman is talking while wearing glasses",1.45
77,"You hear speech, music, female speech, woman speaking, narration, monologue, and inside, small room and see a woman with a blue shirt is standing in front of a white background",1.45
78,"You hear speech, music, female speech, woman speaking, narration, monologue, and inside, small room and see woman speaking and looking concerned at something",1.45
79,"You hear speech, music, female speech, woman speaking, narration, monologue, and inside, small room and see a woman talking to someone using an object while wearing a blue shirt",1.45
80,"You hear speech, music, female speech, woman speaking, narration, monologue, and inside, small room and see a woman talking about something with a surprised look",1.45
81,"You hear speech, music, female speech, woman speaking, narration, monologue, and inside, small room and see a person is speaking with an object in the background",1.45
82,"You hear speech, music, female speech, woman speaking, narration, monologue, and inside, small room and see woman holding her hands up on a gray surface",1.45
83,"You hear speech, music, female speech, woman speaking, narration, monologue, and inside, small room and see woman with mouth open giving an advice to someone",1.45
84,"You hear speech, music, female speech, woman speaking, narration, monologue, and speech synthesizer and see a woman in blue shirt talking to someone",1.5
85,"You hear speech, music, female speech, woman speaking, narration, monologue, and speech synthesizer and see a woman is talking to someone in a white room",1.5
86,"You hear speech, music, female speech, woman speaking, narration, monologue, and speech synthesizer and see a female in blue is standing up",1.5
87,"You hear speech, music, female speech, woman speaking, narration, monologue, and speech synthesizer and see a person holding a cell phone talking",1.5
88,"You hear speech, music, female speech, woman speaking, narration, monologue, and speech synthesizer and see woman with black hair is giving a presentation",1.5
89,"You hear speech, music, female speech, woman speaking, narration, monologue, and speech synthesizer and see a lady that is talking on a white screen",1.5
90,"You hear speech, music, female speech, woman speaking, narration, monologue, and speech synthesizer and see a woman is shown talking to someone",1.5
91,"You hear speech, music, female speech, woman speaking, narration, monologue, and speech synthesizer and see the woman with her hands up speaks to someone",1.5
92,"You hear speech, music, female speech, woman speaking, narration, monologue, and speech synthesizer and see the woman is holding her hands in both directions",1.5
93,"You hear speech, music, female speech, woman speaking, narration, monologue, and speech synthesizer and see a woman is sitting down and making a gesture",1.5
94,"You hear speech, music, female speech, woman speaking, narration, monologue, and speech synthesizer and see a woman speaking into a microphone in front of her",1.5
95,"You hear speech, music, female speech, woman speaking, narration, monologue, and speech synthesizer and see a woman standing in a white room talking to someone",1.5
96,"You hear speech, music, female speech, woman speaking, speech synthesizer, and narration, monologue and see a woman with her hands out while talking to someone",1.55
97,"You hear speech, music, female speech, woman speaking, speech synthesizer, and narration, monologue and see the woman is in the blue shirt and blue pants",1.55
98,"You hear speech, music, female speech, woman speaking, speech synthesizer, and narration, monologue and see a woman in blue shirt standing next to a camera",1.55
99,"You hear speech, music, female speech, woman speaking, speech synthesizer, and narration, monologue and see a woman standing in front of a white wall wearing a shirt",1.55
100,"You hear speech, music, female speech, woman speaking, speech synthesizer, and narration, monologue and see a lady is speaking about what happens people make",1.55
101,"You hear speech, music, female speech, woman speaking, speech synthesizer, and narration, monologue and see a woman in a blue shirt speaking about the future",1.55
102,"You hear speech, music, female speech, woman speaking, speech synthesizer, and narration, monologue and see a woman giving a presentation on stage while wearing a blue shirt",1.55
103,"You hear speech, music, female speech, woman speaking, speech synthesizer, and narration, monologue and see a woman is making a presentation on white background",1.55
104,"You hear speech, music, female speech, woman speaking, speech synthesizer, and narration, monologue and see the woman is presenting something in front of her",1.55
105,"You hear speech, music, female speech, woman speaking, speech synthesizer, and narration, monologue and see a woman that is standing in front of a screen",1.55
106,"You hear speech, music, female speech, woman speaking, speech synthesizer, and narration, monologue and see a woman is standing in front of a projection screen",1.55
107,"You hear speech, music, female speech, woman speaking, speech synthesizer, and narration, monologue and see a woman standing in front of a white backdrop with her hands folded open",1.55
108,"You hear speech, music, silence, ding, and chink, clink and see the woman is talking about how to avoid using the television",1.55
109,"You hear speech, music, silence, ding, and chink, clink and see a woman in a blue top is giving a lecture",1.55
110,"You hear speech, music, silence, ding, and chink, clink and see a man sitting on a couch next to his puppy",1.55
111,"You hear speech, music, silence, ding, and chink, clink and see a man is sitting on a couch playing with his dog",1.55
112,"You hear speech, music, silence, ding, and chink, clink and see a person is watching a dog in a living room",1.55
113,"You hear speech, music, silence, ding, and chink, clink and see man standing in front of a couch petting a large dog",1.55
114,"You hear speech, music, silence, ding, and chink, clink and see a man playing with a dog in front of the couch",1.55
115,"You hear speech, music, silence, ding, and chink, clink and see a man sitting on a couch next to a dog",1.55
116,"You hear speech, music, silence, ding, and chink, clink and see the man sits on the couch with his dog",1.55
117,"You hear speech, music, silence, ding, and chink, clink and see the man is watching a dog on the couch",1.55
118,"You hear speech, music, silence, ding, and chink, clink and see man sitting on a couch petting a cat that is walking around",1.55
119,"You hear speech, music, silence, ding, and chink, clink and see the dog is barking while sitting on the couch",1.55
120,"You hear speech, music, speech synthesizer, conversation, and ding and see a man sits on a couch with his dog",1.65
121,"You hear speech, music, speech synthesizer, conversation, and ding and see a person sitting on a couch with their dog",1.65
122,"You hear speech, music, speech synthesizer, conversation, and ding and see the large dog is trying to get his owner out",1.65
123,"You hear speech, music, speech synthesizer, conversation, and ding and see a man is sitting on a couch with his dog",1.65
124,"You hear speech, music, speech synthesizer, conversation, and ding and see the man is sitting on the couch with his dog",1.65
125,"You hear speech, music, speech synthesizer, conversation, and ding and see a man and dog sitting on a couch",1.65
126,"You hear speech, music, speech synthesizer, conversation, and ding and see a man sitting on the couch with two dogs",1.65
127,"You hear speech, music, speech synthesizer, conversation, and ding and see a man is sitting on the couch with a dog",1.65
128,"You hear speech, music, speech synthesizer, conversation, and ding and see there is a man sitting on a couch with two dogs on it",1.65
129,"You hear speech, music, speech synthesizer, conversation, and ding and see the man is sitting on the couch with his dog",1.65
130,"You hear speech, music, speech synthesizer, conversation, and ding and see man and his dog sitting on the couch at home",1.65
131,"You hear speech, music, speech synthesizer, conversation, and ding and see a man sitting on a couch with his dog",1.65
132,"You hear speech, music, silence, plop, and inside, small room and see man sitting on a couch playing with a dog",1.4
133,"You hear speech, music, silence, plop, and inside, small room and see man sitting on couch with dog looking at his phone",1.4
134,"You hear speech, music, silence, plop, and inside, small room and see a man sitting on top of a white couch next to a large black dog",1.4
135,"You hear speech, music, silence, plop, and inside, small room and see man sitting on a couch with dog on his back",1.4
136,"You hear speech, music, silence, plop, and inside, small room and see a man sitting on a couch petting a dog",1.4
137,"You hear speech, music, silence, plop, and inside, small room and see man sitting on couch with a dog on his lap",1.4
138,"You hear speech, music, silence, plop, and inside, small room and see a woman sits on the couch with her dog",1.4
139,"You hear speech, music, silence, plop, and inside, small room and see a lady on a couch with a dog and flowers",1.4
140,"You hear speech, music, silence, plop, and inside, small room and see a man sitting on a couch with his dog",1.4
141,"You hear speech, music, silence, plop, and inside, small room and see this is a man and his dog sitting on a couch",1.4
142,"You hear speech, music, silence, plop, and inside, small room and see a man sitting on a couch with a gray and white dog",1.4
143,"You hear speech, music, silence, plop, and inside, small room and see a man sitting on a couch petting his dog",1.4
144,"You hear speech, music, musical instrument, female speech, woman speaking, and narration, monologue and see a man sitting on a couch holding a gray and white dog",1.8
145,"You hear speech, music, musical instrument, female speech, woman speaking, and narration, monologue and see a man that is sitting on a couch with a dog",1.8
146,"You hear speech, music, musical instrument, female speech, woman speaking, and narration, monologue and see man sitting on a couch with dog next to him",1.8
147,"You hear speech, music, musical instrument, female speech, woman speaking, and narration, monologue and see man on a couch holding a white dog and his companion",1.8
148,"You hear speech, music, musical instrument, female speech, woman speaking, and narration, monologue and see the man is sitting on the couch with his dogs",1.8
149,"You hear speech, music, musical instrument, female speech, woman speaking, and narration, monologue and see a man sitting on a couch with a white dog and a dog lying next to him",1.8
150,"You hear speech, music, musical instrument, female speech, woman speaking, and narration, monologue and see a man sitting on a couch with two dogs",1.8
151,"You hear speech, music, musical instrument, female speech, woman speaking, and narration, monologue and see the man and his dog are resting on the couch",1.8
152,"You hear speech, music, musical instrument, female speech, woman speaking, and narration, monologue and see a man that is sitting on a couch holding a dog",1.8
153,"You hear speech, music, musical instrument, female speech, woman speaking, and narration, monologue and see a man petting a dog on top of a couch",1.8
154,"You hear speech, music, musical instrument, female speech, woman speaking, and narration, monologue and see a dog and its owner sitting on the couch",1.8
155,"You hear speech, music, musical instrument, female speech, woman speaking, and narration, monologue and see a man sitting on the couch holding a dog",1.8
156,"You hear music, speech, female speech, woman speaking, narration, monologue, and inside, small room and see a man is sitting on the couch with a dog",1.5
157,"You hear music, speech, female speech, woman speaking, narration, monologue, and inside, small room and see a man sitting on a couch with two dogs",1.5
158,"You hear music, speech, female speech, woman speaking, narration, monologue, and inside, small room and see the man is holding a dog on a couch",1.5
159,"You hear music, speech, female speech, woman speaking, narration, monologue, and inside, small room and see man sitting on the couch with his grey and white dog",1.5
160,"You hear music, speech, female speech, woman speaking, narration, monologue, and inside, small room and see a man on a couch sitting with his dog",1.5
161,"You hear music, speech, female speech, woman speaking, narration, monologue, and inside, small room and see man sitting on couch with two dogs together",1.5
162,"You hear music, speech, female speech, woman speaking, narration, monologue, and inside, small room and see a man is sitting on a couch holding a small dog",1.5
163,"You hear music, speech, female speech, woman speaking, narration, monologue, and inside, small room and see a man sitting on a couch holding a dog",1.5
164,"You hear music, speech, female speech, woman speaking, narration, monologue, and inside, small room and see man petting dog sitting on couch with grey and white furry animal",1.5
165,"You hear music, speech, female speech, woman speaking, narration, monologue, and inside, small room and see this person is petting the dog's fur on the couch",1.5
166,"You hear music, speech, female speech, woman speaking, narration, monologue, and inside, small room and see there is a dog sitting on the couch and being brushed",1.5
167,"You hear music, speech, female speech, woman speaking, narration, monologue, and inside, small room and see this is a closeup of a dog on a couch, playing with someone",1.5
168,"You hear music, speech, female speech, woman speaking, narration, monologue, and ding and see a person touching the arm of a grey dog",1.7
169,"You hear music, speech, female speech, woman speaking, narration, monologue, and ding and see a woman petting a cat on the back of a couch",1.7
170,"You hear music, speech, female speech, woman speaking, narration, monologue, and ding and see a woman holding a dog that is sitting down",1.7
171,"You hear music, speech, female speech, woman speaking, narration, monologue, and ding and see a person is using an animal to groom it's fur",1.7
172,"You hear music, speech, female speech, woman speaking, narration, monologue, and ding and see an adult is sitting on a chair with a pet dog",1.7
173,"You hear music, speech, female speech, woman speaking, narration, monologue, and ding and see person is sitting on a couch next to a dog",1.7
174,"You hear music, speech, female speech, woman speaking, narration, monologue, and ding and see a dog and some people hands on top of a couch",1.7
175,"You hear music, speech, female speech, woman speaking, narration, monologue, and ding and see a dog is laying down with his owner hands",1.7
176,"You hear music, speech, female speech, woman speaking, narration, monologue, and ding and see woman is petting a gray dog sitting on a couch",1.7
177,"You hear music, speech, female speech, woman speaking, narration, monologue, and ding and see the large gray and white dog is holding the smaller dog",1.7
178,"You hear music, speech, female speech, woman speaking, narration, monologue, and ding and see a person holding their dog on the back of a couch",1.7
179,"You hear music, speech, female speech, woman speaking, narration, monologue, and ding and see a person holding a grey and white dog",1.7
180,"You hear speech, music, musical instrument, silence, and female speech, woman speaking and see a woman is holding on to a dog's nails",2.9
181,"You hear speech, music, musical instrument, silence, and female speech, woman speaking and see a person holding their paws on the back of a couch",2.9
182,"You hear speech, music, musical instrument, silence, and female speech, woman speaking and see there is a person that has their dog on the couch",2.9
183,"You hear speech, music, musical instrument, silence, and female speech, woman speaking and see a dog sits in a grey chair on his owners lap",2.9
184,"You hear speech, music, musical instrument, silence, and female speech, woman speaking and see someone is holding something in their left hand with an owl nearby",2.9
185,"You hear speech, music, musical instrument, silence, and female speech, woman speaking and see two hands hold the small dog up to its tail",2.9
186,"You hear speech, music, musical instrument, silence, and female speech, woman speaking and see a person is on the couch with a dog",2.9
187,"You hear speech, music, musical instrument, silence, and female speech, woman speaking and see a woman holds her pet sitting on her lap",2.9
188,"You hear speech, music, musical instrument, silence, and female speech, woman speaking and see a woman that is sitting down with a dog",2.9
189,"You hear speech, music, musical instrument, silence, and female speech, woman speaking and see a person that is petting a cat on the couch",2.9
190,"You hear speech, music, musical instrument, silence, and female speech, woman speaking and see a person rubbing a dog's nails with a lot of white stuff on it",2.9
191,"You hear speech, music, musical instrument, silence, and female speech, woman speaking and see a person and two dogs on a couch with a cloth",2.9
192,"You hear speech, music, silence, inside, small room, and musical instrument and see a man grooming his dog with a blow dryer on top of it",2.35
193,"You hear speech, music, silence, inside, small room, and musical instrument and see a man that has a small dog in his lap",2.35
194,"You hear speech, music, silence, inside, small room, and musical instrument and see the man is smiling while cuddled with the dog",2.35
195,"You hear speech, music, silence, inside, small room, and musical instrument and see a man petting his dog on the head and nose",2.35
196,"You hear speech, music, silence, inside, small room, and musical instrument and see man getting a haircut for his dog sitting on the couch",2.35
197,"You hear speech, music, silence, inside, small room, and musical instrument and see a man is brushing his dog's fur with a toothbrush",2.35
198,"You hear speech, music, silence, inside, small room, and musical instrument and see a man that is holding a small dog in his hand",2.35
199,"You hear speech, music, silence, inside, small room, and musical instrument and see a man holding a gray and white dog",2.35
200,"You hear speech, music, silence, inside, small room, and musical instrument and see a man holding his small dog while he is petting it",2.35
201,"You hear speech, music, silence, inside, small room, and musical instrument and see a man sitting on the couch petting his dog",2.35
202,"You hear speech, music, silence, inside, small room, and musical instrument and see a man and dog cuddle at a living room table",2.35
203,"You hear speech, music, silence, inside, small room, and musical instrument and see a man pets his dog on the lap",2.35
204,"You hear music, speech, female speech, woman speaking, chink, clink, and ding and see a bearded man cuddles his dog on the couch",1.5
205,"You hear music, speech, female speech, woman speaking, chink, clink, and ding and see man on a couch holding a dog in his lap",1.5
206,"You hear music, speech, female speech, woman speaking, chink, clink, and ding and see a dog with its head resting on his owner's lap",1.5
207,"You hear music, speech, female speech, woman speaking, chink, clink, and ding and see a man is petting his dog on the couch",1.5
208,"You hear music, speech, female speech, woman speaking, chink, clink, and ding and see a man pets a sheep with his hand",1.5
209,"You hear music, speech, female speech, woman speaking, chink, clink, and ding and see a man sitting on a couch brushing his dogs hair",1.5
210,"You hear music, speech, female speech, woman speaking, chink, clink, and ding and see a person holds a dog on the couch",1.5
211,"You hear music, speech, female speech, woman speaking, chink, clink, and ding and see a close up of a person holding a furry teddy bear",1.5
212,"You hear music, speech, female speech, woman speaking, chink, clink, and ding and see a person that is petting a white sheep",1.5
213,"You hear music, speech, female speech, woman speaking, chink, clink, and ding and see a man holding two small dogs on a couch",1.5
214,"You hear music, speech, female speech, woman speaking, chink, clink, and ding and see a woman sitting on the couch petting a dog",1.5
215,"You hear music, speech, female speech, woman speaking, chink, clink, and ding and see a large grey and white dog lays on a person",1.5
216,"You hear music, speech, chink, clink, inside, small room, and silence and see this is an image of someone removing the fur off of their pet",2.35
217,"You hear music, speech, chink, clink, inside, small room, and silence and see a person petting a large dog while laying down",2.35
218,"You hear music, speech, chink, clink, inside, small room, and silence and see a man is petting an adorable dog's fur",2.35
219,"You hear music, speech, chink, clink, inside, small room, and silence and see a person sitting on top of a couch touching the fur",2.35
220,"You hear music, speech, chink, clink, inside, small room, and silence and see a dog laying down on the couch being pet by its owner",2.35
221,"You hear music, speech, chink, clink, inside, small room, and silence and see a person is petting the black and white dog",2.35
222,"You hear music, speech, chink, clink, inside, small room, and silence and see a cat sits on the back of a person who is holding something",2.35
223,"You hear music, speech, chink, clink, inside, small room, and silence and see two dogs being petted on a couch",2.35
224,"You hear music, speech, chink, clink, inside, small room, and silence and see a dog being pet by someone who is holding a fur toy",2.35
225,"You hear music, speech, chink, clink, inside, small room, and silence and see a person that is holding onto a fluffy bear",2.35
226,"You hear music, speech, chink, clink, inside, small room, and silence and see man hugging and petting a large fluffy animal",2.35
227,"You hear music, speech, chink, clink, inside, small room, and silence and see a person holding their dog on the couch",2.35
228,"You hear music, speech, female speech, woman speaking, musical instrument, and narration, monologue and see a person with their dog is sleeping on a couch",2.45
229,"You hear music, speech, female speech, woman speaking, musical instrument, and narration, monologue and see a guy laying on the floor with a dog",2.45
230,"You hear music, speech, female speech, woman speaking, musical instrument, and narration, monologue and see a man and his dog are sitting on the floor",2.45
231,"You hear music, speech, female speech, woman speaking, musical instrument, and narration, monologue and see a man sitting on the floor next to his dog",2.45
232,"You hear music, speech, female speech, woman speaking, musical instrument, and narration, monologue and see a man sitting on the ground with his dog",2.45
233,"You hear music, speech, female speech, woman speaking, musical instrument, and narration, monologue and see a man is sitting on the floor holding a dog",2.45
234,"You hear music, speech, female speech, woman speaking, musical instrument, and narration, monologue and see a person on the ground with a dog in his lap",2.45
235,"You hear music, speech, female speech, woman speaking, musical instrument, and narration, monologue and see a man is sitting on the floor with his dog",2.45
236,"You hear music, speech, female speech, woman speaking, musical instrument, and narration, monologue and see young man with dog relaxing on floor in room",2.45
237,"You hear music, speech, female speech, woman speaking, musical instrument, and narration, monologue and see man and white dog in living room sitting on the floor",2.45
238,"You hear music, speech, female speech, woman speaking, musical instrument, and narration, monologue and see a man laying on the ground next to a white dog",2.45
239,"You hear music, speech, female speech, woman speaking, musical instrument, and narration, monologue and see a man in a blue shirt is sitting on the floor with a white dog",2.45
240,"You hear speech, music, female speech, woman speaking, narration, monologue, and musical instrument and see a man is sitting on the floor with his dog in front of him",1.45
241,"You hear speech, music, female speech, woman speaking, narration, monologue, and musical instrument and see a guy sitting on the floor with his dog",1.45
242,"You hear speech, music, female speech, woman speaking, narration, monologue, and musical instrument and see a guy sitting on the floor with a white dog in his lap",1.45
243,"You hear speech, music, female speech, woman speaking, narration, monologue, and musical instrument and see a man and his dog are relaxing in front of the couch",1.45
244,"You hear speech, music, female speech, woman speaking, narration, monologue, and musical instrument and see a man sitting on the floor holding a dog",1.45
245,"You hear speech, music, female speech, woman speaking, narration, monologue, and musical instrument and see a man sitting on the ground next to a white dog",1.45
246,"You hear speech, music, female speech, woman speaking, narration, monologue, and musical instrument and see the guy sitting on the floor next to the dog is touching his face",1.45
247,"You hear speech, music, female speech, woman speaking, narration, monologue, and musical instrument and see a man grooming his white dog sitting on the floor",1.45
248,"You hear speech, music, female speech, woman speaking, narration, monologue, and musical instrument and see a man and his dog with a toothbrush",1.45
249,"You hear speech, music, female speech, woman speaking, narration, monologue, and musical instrument and see a person in a black shirt pets a dog",1.45
250,"You hear speech, music, female speech, woman speaking, narration, monologue, and musical instrument and see man pets dog sitting on floor in residential living room",1.45
251,"You hear speech, music, female speech, woman speaking, narration, monologue, and musical instrument and see the man is sitting on the floor petting his dog",1.45
252,"You hear music, speech, female speech, woman speaking, narration, monologue, and inside, small room and see a man sitting on the floor petting a white dog",1.6
253,"You hear music, speech, female speech, woman speaking, narration, monologue, and inside, small room and see there is a man and his dog sitting on the floor",1.6
254,"You hear music, speech, female speech, woman speaking, narration, monologue, and inside, small room and see a man sitting with a dog next to a sofa",1.6
255,"You hear music, speech, female speech, woman speaking, narration, monologue, and inside, small room and see man grooming white dog on floor near white couch",1.6
256,"You hear music, speech, female speech, woman speaking, narration, monologue, and inside, small room and see a man kneeling down while petting a small dog",1.6
257,"You hear music, speech, female speech, woman speaking, narration, monologue, and inside, small room and see a man holds a dog on his lap",1.6
258,"You hear music, speech, female speech, woman speaking, narration, monologue, and inside, small room and see a white dog sitting on top of someone's lap while he holds it up",1.6
259,"You hear music, speech, female speech, woman speaking, narration, monologue, and inside, small room and see the man holds his dog while brushing it's face",1.6
260,"You hear music, speech, female speech, woman speaking, narration, monologue, and inside, small room and see a man sitting on the floor brushing his dog's teeth",1.6
261,"You hear music, speech, female speech, woman speaking, narration, monologue, and inside, small room and see the man is grooming the white dog with his dog leash",1.6
262,"You hear music, speech, female speech, woman speaking, narration, monologue, and inside, small room and see a man sitting on the floor next to a dog",1.6
263,"You hear music, speech, female speech, woman speaking, narration, monologue, and inside, small room and see man sitting with his small white dog and licking it",1.6
264,"You hear music, speech, female speech, woman speaking, narration, monologue, and conversation and see man petting white dog on floor by living room",1.75
265,"You hear music, speech, female speech, woman speaking, narration, monologue, and conversation and see the man is petting his dog in the room",1.75
266,"You hear music, speech, female speech, woman speaking, narration, monologue, and conversation and see a man holding a dog and sitting on a floor",1.75
267,"You hear music, speech, female speech, woman speaking, narration, monologue, and conversation and see a man in a black shirt grooming his small white dog",1.75
268,"You hear music, speech, female speech, woman speaking, narration, monologue, and conversation and see a man pets a small dog sitting on the floor",1.75
269,"You hear music, speech, female speech, woman speaking, narration, monologue, and conversation and see man sitting on floor with small white dog near foot",1.75
